Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits
2003-12-23 00:00:00+08:00,775.489990234375,777.6300048828125,772.6099853515625,777.6300048828125,777.6300048828125,46650200,0.0,0.0
2003-12-24 00:00:00+08:00,777.3900146484375,779.1199951171875,775.6500244140625,777.3699951171875,777.3699951171875,23465600,0.0,0.0
2003-12-26 00:00:00+08:00,777.3499755859375,781.3099975585938,777.1699829101562,780.02001953125,780.02001953125,20624600,0.0,0.0
2003-12-29 00:00:00+08:00,780.1900024414062,787.7999877929688,780.1099853515625,787.7999877929688,787.7999877929688,46795600,0.0,0.0
2003-12-30 00:00:00+08:00,787.989990234375,793.75,787.989990234375,792.719970703125,792.719970703125,69242800,0.0,0.0
2003-12-31 00:00:00+08:00,793.030029296875,794.4099731445312,790.1300048828125,793.9400024414062,793.9400024414062,77603400,0.0,0.0
2004-01-02 00:00:00+08:00,793.2899780273438,793.2899780273438,786.4199829101562,788.489990234375,788.489990234375,25085200,0.0,0.0
2004-01-05 00:00:00+08:00,788.5800170898438,792.6599731445312,785.5599975585938,792.6599731445312,792.6599731445312,37377000,0.0,0.0
2004-01-06 00:00:00+08:00,793.0700073242188,794.7899780273438,787.2899780273438,787.2899780273438,787.2899780273438,51161200,0.0,0.0
2004-01-07 00:00:00+08:00,788.0599975585938,805.760009765625,788.0599975585938,805.760009765625,805.760009765625,86798600,0.0,0.0
2004-01-08 00:00:00+08:00,805.1799926757812,815.969970703125,804.0399780273438,813.2000122070312,813.2000122070312,162799600,0.0,0.0
2004-01-09 00:00:00+08:00,817.8499755859375,830.760009765625,817.8499755859375,825.4199829101562,825.4199829101562,163056800,0.0,0.0
2004-01-12 00:00:00+08:00,825.4600219726562,829.9099731445312,818.8099975585938,823.6799926757812,823.6799926757812,91480400,0.0,0.0
2004-01-13 00:00:00+08:00,824.030029296875,825.0700073242188,816.3300170898438,818.4199829101562,818.4199829101562,68090800,0.0,0.0
2004-01-14 00:00:00+08:00,817.8900146484375,822.3699951171875,815.2100219726562,815.97998046875,815.97998046875,76275600,0.0,0.0
2004-01-15 00:00:00+08:00,816.280029296875,816.9099731445312,808.239990234375,814.7999877929688,814.7999877929688,57746600,0.0,0.0
2004-01-16 00:00:00+08:00,814.4299926757812,817.27001953125,811.9500122070312,817.27001953125,817.27001953125,77338400,0.0,0.0
2004-01-19 00:00:00+08:00,818.0700073242188,819.3400268554688,815.8599853515625,818.9099731445312,818.9099731445312,72758400,0.0,0.0
2004-01-20 00:00:00+08:00,819.3400268554688,824.6599731445312,819.010009765625,824.6599731445312,824.6599731445312,80289800,0.0,0.0
2004-01-26 00:00:00+08:00,825.0399780273438,830.9199829101562,825.0399780273438,827.8699951171875,827.8699951171875,99933200,0.0,0.0
2004-01-27 00:00:00+08:00,828.2000122070312,830.010009765625,818.8200073242188,823.27001953125,823.27001953125,88456400,0.0,0.0
2004-01-28 00:00:00+08:00,822.4199829101562,822.4199829101562,814.4000244140625,819.8499755859375,819.8499755859375,77358800,0.0,0.0
2004-01-29 00:00:00+08:00,819.5599975585938,819.5599975585938,811.219970703125,817.1099853515625,817.1099853515625,58392800,0.0,0.0
2004-01-30 00:00:00+08:00,819.1599731445312,819.8400268554688,815.3400268554688,818.9400024414062,818.9400024414062,73978600,0.0,0.0
2004-02-04 00:00:00+08:00,818.1599731445312,818.1599731445312,803.72998046875,804.8300170898438,804.8300170898438,111239600,0.0,0.0
2004-02-05 00:00:00+08:00,804.4600219726562,809.5999755859375,804.2000122070312,807.5700073242188,807.5700073242188,86486600,0.0,0.0
2004-02-06 00:00:00+08:00,808.0599975585938,818.6400146484375,808.0599975585938,815.4199829101562,815.4199829101562,91302000,0.0,0.0
2004-02-09 00:00:00+08:00,815.5,819.2899780273438,815.5,817.7899780273438,817.7899780273438,66419800,0.0,0.0
2004-02-10 00:00:00+08:00,817.75,819.489990234375,810.72998046875,812.0599975585938,812.0599975585938,63312200,0.0,0.0
2004-02-11 00:00:00+08:00,812.4199829101562,818.219970703125,812.260009765625,818.219970703125,818.219970703125,84435200,0.0,0.0
2004-02-12 00:00:00+08:00,819.5900268554688,825.6500244140625,819.5900268554688,825.6500244140625,825.6500244140625,114401400,0.0,0.0
2004-02-13 00:00:00+08:00,826.0800170898438,828.0599975585938,822.6900024414062,825.9099731445312,825.9099731445312,90854600,0.0,0.0
2004-02-16 00:00:00+08:00,826.1300048828125,833.3300170898438,825.9500122070312,828.1699829101562,828.1699829101562,107393200,0.0,0.0
2004-02-17 00:00:00+08:00,828.3300170898438,845.8599853515625,828.2999877929688,845.7999877929688,845.7999877929688,153401400,0.0,0.0
2004-02-18 00:00:00+08:00,847.3200073242188,860.47998046875,847.3200073242188,857.1500244140625,857.1500244140625,265590800,0.0,0.0
2004-02-19 00:00:00+08:00,859.6799926757812,861.280029296875,852.72998046875,858.6599731445312,858.6599731445312,173749200,0.0,0.0
2004-02-20 00:00:00+08:00,859.3599853515625,863.6300048828125,856.3200073242188,861.719970703125,861.719970703125,152108400,0.0,0.0
2004-02-24 00:00:00+08:00,864.0,876.1400146484375,864.0,874.8200073242188,874.8200073242188,215346000,0.0,0.0
2004-02-25 00:00:00+08:00,875.739990234375,877.6400146484375,866.1699829101562,872.030029296875,872.030029296875,164365000,0.0,0.0
2004-02-26 00:00:00+08:00,872.3699951171875,885.3400268554688,872.27001953125,885.3400268554688,885.3400268554688,184323200,0.0,0.0
2004-02-27 00:00:00+08:00,886.1099853515625,886.1099853515625,875.530029296875,879.239990234375,879.239990234375,154349600,0.0,0.0
2004-03-01 00:00:00+08:00,878.1699829101562,884.3400268554688,877.5399780273438,882.0700073242188,882.0700073242188,125896200,0.0,0.0
2004-03-02 00:00:00+08:00,884.2899780273438,895.469970703125,884.2899780273438,894.4500122070312,894.4500122070312,173345200,0.0,0.0
2004-03-03 00:00:00+08:00,892.8400268554688,892.8400268554688,868.7999877929688,877.2000122070312,877.2000122070312,163122800,0.0,0.0
2004-03-04 00:00:00+08:00,879.530029296875,883.010009765625,870.1599731445312,882.3300170898438,882.3300170898438,115358400,0.0,0.0
2004-03-05 00:00:00+08:00,882.97998046875,892.27001953125,882.97998046875,886.1500244140625,886.1500244140625,131086800,0.0,0.0
2004-03-08 00:00:00+08:00,885.6500244140625,887.8599853515625,877.8400268554688,880.8499755859375,880.8499755859375,122847800,0.0,0.0
2004-03-09 00:00:00+08:00,879.7899780273438,882.9600219726562,875.5599975585938,882.9600219726562,882.9600219726562,95012400,0.0,0.0
2004-03-10 00:00:00+08:00,880.8699951171875,880.8699951171875,870.780029296875,875.8300170898438,875.8300170898438,113932800,0.0,0.0
2004-03-11 00:00:00+08:00,872.7899780273438,880.5499877929688,869.989990234375,879.5,879.5,91354800,0.0,0.0
2004-03-12 00:00:00+08:00,878.1300048828125,884.5499877929688,874.719970703125,884.5499877929688,884.5499877929688,95066800,0.0,0.0
2004-03-15 00:00:00+08:00,884.510009765625,892.8099975585938,884.510009765625,890.2899780273438,890.2899780273438,95532400,0.0,0.0
2004-03-16 00:00:00+08:00,889.6900024414062,890.5999755859375,883.4500122070312,885.7000122070312,885.7000122070312,85005000,0.0,0.0
2004-03-17 00:00:00+08:00,886.969970703125,891.9299926757812,886.969970703125,890.1400146484375,890.1400146484375,90311200,0.0,0.0
2004-03-18 00:00:00+08:00,892.9600219726562,905.77001953125,892.9600219726562,901.469970703125,901.469970703125,147747200,0.0,0.0
2004-03-19 00:00:00+08:00,903.4199829101562,907.8200073242188,897.8699951171875,904.4500122070312,904.4500122070312,151375000,0.0,0.0
2004-03-22 00:00:00+08:00,916.75,918.9500122070312,900.2100219726562,908.9600219726562,908.9600219726562,136676400,0.0,0.0
2004-03-23 00:00:00+08:00,906.530029296875,906.530029296875,893.8099975585938,897.8699951171875,897.8699951171875,98227600,0.0,0.0
2004-03-24 00:00:00+08:00,897.6199951171875,901.1199951171875,893.47998046875,895.3099975585938,895.3099975585938,103368400,0.0,0.0
2004-03-25 00:00:00+08:00,897.3699951171875,897.9299926757812,884.3599853515625,890.1400146484375,890.1400146484375,117589600,0.0,0.0
2004-03-26 00:00:00+08:00,892.1900024414062,899.280029296875,888.719970703125,895.1199951171875,895.1199951171875,122872000,0.0,0.0
2004-03-29 00:00:00+08:00,896.3800048828125,899.5800170898438,886.8900146484375,899.5800170898438,899.5800170898438,77211600,0.0,0.0
2004-03-30 00:00:00+08:00,898.8699951171875,901.52001953125,888.1900024414062,901.52001953125,901.52001953125,82068200,0.0,0.0
2004-03-31 00:00:00+08:00,899.6799926757812,901.8499755859375,882.739990234375,901.8499755859375,901.8499755859375,113547600,0.0,0.0
2004-04-01 00:00:00+08:00,896.6699829101562,896.6699829101562,886.0599975585938,887.0800170898438,887.0800170898438,81398400,0.0,0.0
2004-04-02 00:00:00+08:00,886.9400024414062,891.8599853515625,885.5499877929688,887.3400268554688,887.3400268554688,75549200,0.0,0.0
2004-04-05 00:00:00+08:00,887.9400024414062,891.5800170898438,887.5999755859375,889.5999755859375,889.5999755859375,59694400,0.0,0.0
2004-04-06 00:00:00+08:00,889.02001953125,891.719970703125,881.760009765625,884.1599731445312,884.1599731445312,77317000,0.0,0.0
2004-04-07 00:00:00+08:00,885.4199829101562,887.3599853515625,877.9000244140625,882.3400268554688,882.3400268554688,95681400,0.0,0.0
2004-04-08 00:00:00+08:00,882.27001953125,886.2100219726562,880.0499877929688,884.47998046875,884.47998046875,67867600,0.0,0.0
2004-04-09 00:00:00+08:00,884.5399780273438,887.4199829101562,882.6599731445312,883.0900268554688,883.0900268554688,45334200,0.0,0.0
2004-04-12 00:00:00+08:00,883.1500244140625,885.8800048828125,878.6599731445312,879.780029296875,879.780029296875,62836600,0.0,0.0
2004-04-13 00:00:00+08:00,880.010009765625,882.3400268554688,878.219970703125,880.3699951171875,880.3699951171875,63913800,0.0,0.0
2004-04-14 00:00:00+08:00,878.7000122070312,878.7000122070312,866.030029296875,866.2899780273438,866.2899780273438,92486600,0.0,0.0
2004-04-15 00:00:00+08:00,866.8099975585938,866.8099975585938,852.489990234375,861.1900024414062,861.1900024414062,91472000,0.0,0.0
2004-04-16 00:00:00+08:00,860.47998046875,865.6500244140625,859.1300048828125,861.8099975585938,861.8099975585938,57350400,0.0,0.0
2004-04-19 00:00:00+08:00,861.9199829101562,863.47998046875,851.2000122070312,855.760009765625,855.760009765625,64743400,0.0,0.0
2004-04-20 00:00:00+08:00,856.4500122070312,861.72998046875,855.2000122070312,861.3300170898438,861.3300170898438,61488800,0.0,0.0
2004-04-21 00:00:00+08:00,860.3099975585938,864.9299926757812,860.3099975585938,864.02001953125,864.02001953125,53666600,0.0,0.0
2004-04-22 00:00:00+08:00,864.7999877929688,872.97998046875,864.7999877929688,871.6300048828125,871.6300048828125,60606800,0.0,0.0
2004-04-23 00:00:00+08:00,872.02001953125,875.5,871.4099731445312,875.5,875.5,66465200,0.0,0.0
2004-04-26 00:00:00+08:00,875.8099975585938,875.8499755859375,870.1199951171875,870.1199951171875,870.1199951171875,56032200,0.0,0.0
2004-04-27 00:00:00+08:00,869.719970703125,870.6199951171875,863.9000244140625,868.3200073242188,868.3200073242188,52695600,0.0,0.0
2004-04-28 00:00:00+08:00,868.5700073242188,868.5700073242188,860.5399780273438,861.5700073242188,861.5700073242188,52458800,0.0,0.0
2004-04-29 00:00:00+08:00,861.02001953125,861.2100219726562,849.1300048828125,849.719970703125,849.719970703125,64401800,0.0,0.0
2004-04-30 00:00:00+08:00,848.469970703125,848.469970703125,836.52001953125,838.2100219726562,838.2100219726562,109408400,0.0,0.0
2004-05-05 00:00:00+08:00,840.4199829101562,850.3200073242188,840.4199829101562,846.6799926757812,846.6799926757812,78721000,0.0,0.0
2004-05-06 00:00:00+08:00,845.739990234375,851.5,842.77001953125,842.77001953125,842.77001953125,63298200,0.0,0.0
2004-05-07 00:00:00+08:00,843.2000122070312,845.7000122070312,833.6199951171875,835.3699951171875,835.3699951171875,88735600,0.0,0.0
2004-05-10 00:00:00+08:00,834.0599975585938,834.0599975585938,808.2899780273438,813.4400024414062,813.4400024414062,111810800,0.0,0.0
2004-05-11 00:00:00+08:00,812.4400024414062,814.719970703125,801.0,810.1599731445312,810.1599731445312,125836800,0.0,0.0
2004-05-12 00:00:00+08:00,813.7000122070312,827.4299926757812,813.7000122070312,818.719970703125,818.719970703125,84224000,0.0,0.0
2004-05-13 00:00:00+08:00,818.8599853515625,820.6199951171875,802.4500122070312,803.1099853515625,803.1099853515625,86724400,0.0,0.0
2004-05-14 00:00:00+08:00,802.8699951171875,805.5599975585938,790.3499755859375,793.969970703125,793.969970703125,95810400,0.0,0.0
2004-05-17 00:00:00+08:00,794.0,794.8900146484375,769.2899780273438,781.0499877929688,781.0499877929688,131050800,0.0,0.0
2004-05-18 00:00:00+08:00,781.2899780273438,783.97998046875,771.9400024414062,783.27001953125,783.27001953125,102470000,0.0,0.0
2004-05-19 00:00:00+08:00,783.4299926757812,795.3400268554688,783.4299926757812,793.8300170898438,793.8300170898438,102068000,0.0,0.0
2004-05-20 00:00:00+08:00,792.8900146484375,795.1300048828125,783.4600219726562,788.8699951171875,788.8699951171875,97137200,0.0,0.0
2004-05-21 00:00:00+08:00,787.780029296875,797.0499877929688,787.6900024414062,791.530029296875,791.530029296875,81320800,0.0,0.0
2004-05-24 00:00:00+08:00,793.2999877929688,796.8200073242188,791.77001953125,794.3900146484375,794.3900146484375,52803600,0.0,0.0
2004-05-25 00:00:00+08:00,794.510009765625,800.969970703125,794.489990234375,796.47998046875,796.47998046875,73808000,0.0,0.0
2004-05-26 00:00:00+08:00,797.7999877929688,803.1500244140625,797.7999877929688,799.25,799.25,74872800,0.0,0.0
2004-05-27 00:00:00+08:00,800.97998046875,812.3699951171875,800.6799926757812,811.739990234375,811.739990234375,78186000,0.0,0.0
2004-05-28 00:00:00+08:00,812.7100219726562,817.1699829101562,808.4400024414062,808.4400024414062,808.4400024414062,99640600,0.0,0.0
2004-05-31 00:00:00+08:00,808.8900146484375,812.1500244140625,804.1500244140625,810.6699829101562,810.6699829101562,29680600,0.0,0.0
2004-06-01 00:00:00+08:00,811.6599731445312,813.3800048828125,809.8800048828125,812.27001953125,812.27001953125,35658200,0.0,0.0
2004-06-02 00:00:00+08:00,813.1900024414062,816.0999755859375,804.8400268554688,806.3599853515625,806.3599853515625,39170600,0.0,0.0
2004-06-03 00:00:00+08:00,807.8800048828125,809.489990234375,792.8800048828125,798.5800170898438,798.5800170898438,63899600,0.0,0.0
2004-06-04 00:00:00+08:00,798.4600219726562,802.8200073242188,796.760009765625,802.8200073242188,802.8200073242188,45263000,0.0,0.0
2004-06-07 00:00:00+08:00,804.3400268554688,820.5,803.75,815.72998046875,815.72998046875,59665800,0.0,0.0
2004-06-08 00:00:00+08:00,818.4199829101562,823.239990234375,816.1900024414062,817.3900146484375,817.3900146484375,48163400,0.0,0.0
2004-06-09 00:00:00+08:00,817.5800170898438,819.0399780273438,815.8800048828125,818.4000244140625,818.4000244140625,44174800,0.0,0.0
2004-06-10 00:00:00+08:00,818.3800048828125,826.5,816.25,823.9099731445312,823.9099731445312,45295600,0.0,0.0
2004-06-11 00:00:00+08:00,823.989990234375,824.8699951171875,820.780029296875,824.3200073242188,824.3200073242188,38219000,0.0,0.0
2004-06-14 00:00:00+08:00,823.5,823.7000122070312,816.489990234375,817.6099853515625,817.6099853515625,34337000,0.0,0.0
2004-06-15 00:00:00+08:00,818.510009765625,819.0800170898438,810.030029296875,810.030029296875,810.030029296875,44437800,0.0,0.0
2004-06-16 00:00:00+08:00,812.52001953125,818.4299926757812,812.52001953125,818.1599731445312,818.1599731445312,46353000,0.0,0.0
2004-06-17 00:00:00+08:00,818.219970703125,821.2999877929688,817.1500244140625,821.2999877929688,821.2999877929688,56541600,0.0,0.0
2004-06-18 00:00:00+08:00,821.3200073242188,822.469970703125,816.8300170898438,821.9299926757812,821.9299926757812,36499200,0.0,0.0
2004-06-21 00:00:00+08:00,822.4000244140625,825.5599975585938,821.1799926757812,825.5599975585938,825.5599975585938,47775200,0.0,0.0
2004-06-22 00:00:00+08:00,823.8599853515625,823.8599853515625,817.5499877929688,818.469970703125,818.469970703125,68204800,0.0,0.0
2004-06-23 00:00:00+08:00,818.4500122070312,823.489990234375,817.8099975585938,822.0900268554688,822.0900268554688,60899200,0.0,0.0
2004-06-24 00:00:00+08:00,825.9600219726562,827.2999877929688,823.47998046875,826.7999877929688,826.7999877929688,46717000,0.0,0.0
2004-06-25 00:00:00+08:00,826.469970703125,826.6699829101562,822.2100219726562,824.22998046875,824.22998046875,35274600,0.0,0.0
2004-06-28 00:00:00+08:00,823.1199951171875,825.8599853515625,822.219970703125,822.219970703125,822.219970703125,32228600,0.0,0.0
2004-06-29 00:00:00+08:00,822.72998046875,828.1799926757812,822.510009765625,823.280029296875,823.280029296875,50768000,0.0,0.0
2004-06-30 00:00:00+08:00,824.2000122070312,828.219970703125,819.8599853515625,819.8599853515625,819.8599853515625,81308000,0.0,0.0
2004-07-01 00:00:00+08:00,820.469970703125,828.0999755859375,820.4099731445312,828.0999755859375,828.0999755859375,39100200,0.0,0.0
2004-07-02 00:00:00+08:00,827.25,831.3499755859375,824.5499877929688,830.6799926757812,830.6799926757812,37839200,0.0,0.0
2004-07-05 00:00:00+08:00,831.6400146484375,845.8099975585938,831.489990234375,843.6099853515625,843.6099853515625,75762800,0.0,0.0
2004-07-06 00:00:00+08:00,844.6799926757812,854.5599975585938,844.6799926757812,851.7999877929688,851.7999877929688,107237600,0.0,0.0
2004-07-07 00:00:00+08:00,849.4099731445312,858.3599853515625,844.0399780273438,855.0800170898438,855.0800170898438,77229200,0.0,0.0
2004-07-08 00:00:00+08:00,854.8099975585938,854.8099975585938,847.0599975585938,851.77001953125,851.77001953125,44226000,0.0,0.0
2004-07-09 00:00:00+08:00,849.7100219726562,854.0599975585938,844.5800170898438,854.0599975585938,854.0599975585938,50771200,0.0,0.0
2004-07-12 00:00:00+08:00,853.8900146484375,854.7899780273438,848.9199829101562,851.1300048828125,851.1300048828125,47704000,0.0,0.0
2004-07-13 00:00:00+08:00,850.9299926757812,852.1400146484375,843.0499877929688,851.8200073242188,851.8200073242188,40840000,0.0,0.0
2004-07-14 00:00:00+08:00,851.1099853515625,851.77001953125,840.72998046875,845.02001953125,845.02001953125,41699200,0.0,0.0
2004-07-15 00:00:00+08:00,845.02001953125,846.2000122070312,837.6500244140625,838.5999755859375,838.5999755859375,37400600,0.0,0.0
2004-07-16 00:00:00+08:00,838.6199951171875,843.5999755859375,838.6199951171875,842.6500244140625,842.6500244140625,33365200,0.0,0.0
2004-07-19 00:00:00+08:00,842.8099975585938,843.1500244140625,837.469970703125,843.1500244140625,843.1500244140625,28031000,0.0,0.0
2004-07-20 00:00:00+08:00,843.280029296875,843.280029296875,836.9500122070312,838.6400146484375,838.6400146484375,35501000,0.0,0.0
2004-07-21 00:00:00+08:00,839.4099731445312,841.1500244140625,838.010009765625,840.8800048828125,840.8800048828125,37008600,0.0,0.0
2004-07-22 00:00:00+08:00,840.719970703125,841.8400268554688,837.3200073242188,839.3699951171875,839.3699951171875,44000000,0.0,0.0
2004-07-23 00:00:00+08:00,839.8900146484375,841.0700073242188,836.1400146484375,838.2000122070312,838.2000122070312,51278200,0.0,0.0
2004-07-26 00:00:00+08:00,838.1900024414062,839.9099731445312,835.8699951171875,838.489990234375,838.489990234375,48233800,0.0,0.0
2004-07-27 00:00:00+08:00,838.0800170898438,839.4500122070312,835.6199951171875,836.1500244140625,836.1500244140625,51594400,0.0,0.0
2004-07-28 00:00:00+08:00,838.3099975585938,841.030029296875,835.280029296875,838.6400146484375,838.6400146484375,57221000,0.0,0.0
2004-07-29 00:00:00+08:00,837.3800048828125,837.3800048828125,832.4199829101562,833.5,833.5,43778200,0.0,0.0
2004-07-30 00:00:00+08:00,834.0700073242188,835.5499877929688,832.22998046875,833.97998046875,833.97998046875,54984400,0.0,0.0
2004-08-02 00:00:00+08:00,832.6900024414062,833.3900146484375,822.8900146484375,827.489990234375,827.489990234375,50782800,0.0,0.0
2004-08-03 00:00:00+08:00,828.030029296875,831.1500244140625,824.3699951171875,825.530029296875,825.530029296875,42841400,0.0,0.0
2004-08-04 00:00:00+08:00,825.3499755859375,827.0,824.22998046875,824.8800048828125,824.8800048828125,40626600,0.0,0.0
2004-08-05 00:00:00+08:00,824.72998046875,826.4299926757812,822.510009765625,824.3699951171875,824.3699951171875,40621200,0.0,0.0
2004-08-06 00:00:00+08:00,822.530029296875,822.530029296875,817.5700073242188,820.0999755859375,820.0999755859375,49099600,0.0,0.0
2004-08-09 00:00:00+08:00,818.8400268554688,819.3800048828125,813.5800170898438,816.8099975585938,816.8099975585938,39093200,0.0,0.0
2004-08-10 00:00:00+08:00,816.0399780273438,821.5900268554688,815.9299926757812,820.780029296875,820.780029296875,53488000,0.0,0.0
2004-08-11 00:00:00+08:00,822.6799926757812,823.6199951171875,820.0900268554688,821.4500122070312,821.4500122070312,42126800,0.0,0.0
2004-08-12 00:00:00+08:00,821.3499755859375,822.010009765625,816.1199951171875,819.8499755859375,819.8499755859375,55415000,0.0,0.0
2004-08-13 00:00:00+08:00,819.6300048828125,819.6300048828125,813.010009765625,815.6199951171875,815.6199951171875,53583200,0.0,0.0
2004-08-16 00:00:00+08:00,816.6799926757812,816.6799926757812,805.9500122070312,809.1199951171875,809.1199951171875,62352400,0.0,0.0
2004-08-17 00:00:00+08:00,808.1699829101562,813.3099975585938,807.8300170898438,808.510009765625,808.510009765625,51521400,0.0,0.0
2004-08-18 00:00:00+08:00,808.4500122070312,810.6699829101562,807.2999877929688,809.5599975585938,809.5599975585938,33322600,0.0,0.0
2004-08-19 00:00:00+08:00,809.72998046875,811.3400268554688,808.5700073242188,810.1500244140625,810.1500244140625,35415400,0.0,0.0
2004-08-20 00:00:00+08:00,809.9099731445312,812.1099853515625,806.9099731445312,808.469970703125,808.469970703125,37960400,0.0,0.0
2004-08-23 00:00:00+08:00,808.9199829101562,810.6099853515625,807.0700073242188,808.6099853515625,808.6099853515625,41812200,0.0,0.0
2004-08-24 00:00:00+08:00,808.5599975585938,810.0499877929688,804.719970703125,804.8900146484375,804.8900146484375,47016000,0.0,0.0
2004-08-25 00:00:00+08:00,805.25,807.5599975585938,802.4000244140625,807.5599975585938,807.5599975585938,48959000,0.0,0.0
2004-08-26 00:00:00+08:00,808.4500122070312,818.530029296875,808.1400146484375,818.530029296875,818.530029296875,67682400,0.0,0.0
2004-08-27 00:00:00+08:00,819.5900268554688,823.0800170898438,818.239990234375,821.489990234375,821.489990234375,54886400,0.0,0.0
2004-08-30 00:00:00+08:00,820.5599975585938,830.1699829101562,819.4099731445312,827.97998046875,827.97998046875,52925400,0.0,0.0
2004-09-01 00:00:00+08:00,828.9600219726562,829.6699829101562,824.260009765625,828.3800048828125,828.3800048828125,53789800,0.0,0.0
2004-09-02 00:00:00+08:00,828.4299926757812,851.5399780273438,823.4500122070312,842.0399780273438,842.0399780273438,157065400,0.0,0.0
2004-09-03 00:00:00+08:00,844.6400146484375,846.5599975585938,839.4299926757812,841.9000244140625,841.9000244140625,85841200,0.0,0.0
2004-09-06 00:00:00+08:00,842.8699951171875,843.719970703125,836.02001953125,838.77001953125,838.77001953125,43450200,0.0,0.0
2004-09-07 00:00:00+08:00,838.0700073242188,847.0700073242188,838.0700073242188,842.2899780273438,842.2899780273438,60567600,0.0,0.0
2004-09-08 00:00:00+08:00,842.010009765625,851.6900024414062,842.010009765625,850.1099853515625,850.1099853515625,91000200,0.0,0.0
2004-09-09 00:00:00+08:00,849.280029296875,851.0499877929688,840.2000122070312,846.969970703125,846.969970703125,59694400,0.0,0.0
2004-09-10 00:00:00+08:00,846.3400268554688,850.780029296875,846.3400268554688,850.2899780273438,850.2899780273438,59643200,0.0,0.0
2004-09-13 00:00:00+08:00,849.719970703125,859.3599853515625,849.719970703125,857.25,857.25,91454800,0.0,0.0
2004-09-14 00:00:00+08:00,857.760009765625,861.0800170898438,855.7899780273438,856.7100219726562,856.7100219726562,71932800,0.0,0.0
2004-09-15 00:00:00+08:00,857.4199829101562,860.72998046875,851.1199951171875,853.239990234375,853.239990234375,54900200,0.0,0.0
2004-09-16 00:00:00+08:00,853.72998046875,858.6900024414062,851.9299926757812,857.7899780273438,857.7899780273438,59026800,0.0,0.0
2004-09-17 00:00:00+08:00,857.6300048828125,860.5599975585938,857.6300048828125,859.6599731445312,859.6599731445312,62120200,0.0,0.0
2004-09-20 00:00:00+08:00,860.0,866.4400024414062,860.0,865.3400268554688,865.3400268554688,67194000,0.0,0.0
2004-09-21 00:00:00+08:00,865.280029296875,868.52001953125,863.8200073242188,865.1300048828125,865.1300048828125,60159200,0.0,0.0
2004-09-22 00:00:00+08:00,864.969970703125,866.5599975585938,855.4500122070312,856.2999877929688,856.2999877929688,61715400,0.0,0.0
2004-09-23 00:00:00+08:00,855.25,855.27001953125,851.75,852.8900146484375,852.8900146484375,52454800,0.0,0.0
2004-09-24 00:00:00+08:00,852.3200073242188,856.510009765625,852.3200073242188,855.3200073242188,855.3200073242188,37601800,0.0,0.0
2004-09-27 00:00:00+08:00,854.0800170898438,855.2999877929688,846.1400146484375,848.280029296875,848.280029296875,44520400,0.0,0.0
2004-09-28 00:00:00+08:00,845.010009765625,847.0999755859375,841.5999755859375,845.4600219726562,845.4600219726562,60288000,0.0,0.0
2004-09-29 00:00:00+08:00,845.8099975585938,848.2100219726562,844.3699951171875,846.719970703125,846.719970703125,37981600,0.0,0.0
